1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
0	0.9992	0	0	0	0	0	0.0008
0	0.99138	0	0	0	0	0	0.00862
0	1	0	0	0	0	0	0
0	1	0	0	0	0	0	0
0.00005	0	0	0	0.00031	0	0.99964	0
0.98244	0	0	0	0	0	0.01756	0
0.9736	0	0	0	0	0	0.0264	0
0.98812	0	0	0	0	0	0.01188	0
0.99848	0	0	0	0	0	0.00152	0
0.99999	0	0	0	0	0	0.00001	0
1	0	0	0	0	0	0	0
0.00013	0	0	0	0	0	0.99987	0
0.10543	0	0	0	0.00008	0	0.89449	0
0	0	0	1	0	0	0	0
1	0	0	0	0	0	0	0
0	0	0	0	0.00036	0	0.99964	0
0.02293	0	0	0	0	0	0.97707	0
0.99997	0	0	0	0	0	0.00003	0
0.99963	0	0	0	0	0	0.00037	0
0.99719	0	0	0	0	0	0.00281	0
0.91872	0	0	0	0	0	0.08128	0
0	0	0	0	0.89571	0	0.10429	0
0	0	0	0	0.08031	0	0.91969	0
0.01664	0	0	0	0.00004	0	0.98332	0
0.23444	0	0	0	0	0	0.76556	0
0	0	0	0.00335	0.99665	0	0	0
0.02577	0	0	0	0	0	0.97423	0
0	0	0	0	0.02533	0	0.97467	0
0.99944	0	0	0	0	0	0.00056	0
0	0	0	0	0.02086	0	0.97914	0
0.01375	0	0	0	0	0	0.98625	0
0	0	0	0	0.00003	0	0.99997	0
0.00002	0	0	0	0.00002	0	0.99995	0
0.00132	0	0	0	0	0	0.99868	0
0.00209	0	0	0	0.00001	0	0.9979	0
0.00033	0	0	0	0	0	0.99967	0
0.99988	0	0	0	0	0	0.00012	0
0	0	0	0.99981	0.00007	0	0.00012	0
0.00008	0	0	0	0.00007	0	0.99985	0
0.07159	0	0	0	0	0	0.92841	0
0.00217	0	0	0	0	0	0.99782	0
0.86243	0	0	0	0	0	0.13757	0
0.06927	0	0	0	0	0	0.93073	0
0.99928	0	0	0	0	0	0.00072	0
0.99999	0	0	0	0	0	0.00001	0
1	0	0	0	0	0	0	0
0	0	0	0.99996	0	0.00003	0	0
0	0.00302	0	0	0	0.21494	0	0.78203
0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0
0	0.9384	0	0	0	0	0	0.0616
0	0	0	0	0.00001	0	0.99998	0
0	0.00908	0	0.00659	0	0.02564	0	0.9587
0	0	0	0.99978	0	0.00022	0	0
0	0	0	1	0	0	0	0
0	0.00448	0	0.01397	0	0.0747	0	0.90685
0	0.82007	0	0	0	0.00004	0	0.17988
0	0	0	0.99583	0	0.00267	0	0.0015
0	0.99931	0	0	0	0	0	0.00069
0	0.9494	0	0	0	0	0	0.0506
0	0	0	1	0	0	0	0
0	0.52304	0	0	0	0	0	0.47696
0	0.02871	0	0.00053	0	0.03691	0	0.93385
1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
0.00921	0	0	0	0	0	0.99079	0
0	0	0	0	0.00919	0	0.99081	0
1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
0	0.91976	0	0	0	0	0	0.08024
0	0	0	0	0	0	1	0
1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
0.99959	0	0	0	0	0	0.00041	0
1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
0.6452	0	0	0	0	0	0.3548	0
0.99987	0	0	0	0	0	0.00013	0
1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
0.76626	0	0	0	0.00034	0	0.2334	0
1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
0.99998	0	0	0	0	0	0.00002	0
1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
0.99998	0	0	0	0	0	0.00002	0
0.98948	0	0	0	0	0	0.01051	0
1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0
1	0	0	0	0	0	0	0
0.99973	0	0	0	0	0	0.00027	0
0	0	0	0.99998	0.00002	0	0	0
0	0	0	0	0.00001	0	0.99999	0
0	0	0	0.99999	0.00001	0	0	0
0	0	0	1	0	0	0	0
0	0	0	0.9598	0.02623	0	0.01396	0
0	0	0	1	0	0	0	0
0	0	0	0.16813	0.83186	0	0	0
0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0
0	0	0	0.99985	0	0.00014	0	0.00002
0	0	0	1	0	0	0	0
0	0.99993	0	0	0	0	0	0.00007
0	1	0	0	0	0	0	0
0	0.99899	0	0	0	0	0	0.00101
0	0.24799	0	0	0	0.00049	0	0.75152
0	0.99999	0	0	0	0	0	0.00001
0	0.99996	0	0	0	0	0	0.00004
0	0.99865	0	0	0	0	0	0.00135
0	0	0	1	0	0	0	0
0	0.80998	0	0	0	0.00004	0	0.18998
0	0.98932	0	0	0	0	0	0.01068
0	0	0	1	0	0	0	0
0	0.93127	0	0	0	0	0	0.06873
0	0.98142	0	0	0	0	0	0.01858
0	0.99998	0	0	0	0	0	0.00002
0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0
0	0	0	0.98481	0.00151	0	0.01368	0
0	0	0	1	0	0	0	0
0	0	0	0.1169	0.01491	0	0.86819	0
0	0	0	0.00123	0.98534	0	0.01343	0
1	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0
0	0	0	0.99999	0.00001	0	0	0
0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0
0.00003	0	0	0	0.00055	0	0.99942	0
0	0	0	0.99987	0.00013	0	0	0
0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0
0	0.99883	0	0	0	0	0	0.00117
0	0.99796	0	0	0	0	0	0.00204
0	0	0	0	0	0.46013	0	0.53987
0	0	0	1	0	0	0	0
0	0	0	0.99999	0	0.00001	0	0
0	0.00041	0	0	0	0.27189	0	0.7277
0	0.97805	0	0	0	0	0	0.02195
0	0	0	0.99916	0	0.00075	0	0.00009
0	0.99645	0	0	0	0	0	0.00355
0	1	0	0	0	0	0	0
